#: table_doi: 10.17182/hepdata.113470.v1/t19
#: name: Fig 5a unbinned
#: description: Mass distributions for selected $D^+ D^+$ candidates with the $D^0$ background subtracted by assigning the a weight to every candidate.
#: data_file: Fig_5a_unbinned.json
#: keyword reactions: P P --> Tcc+ X
#: keyword reactions: Tcc+ --> D0 D0 PI+
#: keyword observables: DN/DM
#: keyword cmenergies: 7000.0 | 8000.0 | 13000.0
#: keyword phrases: Inclusive | Proton-Proton Scattering | Invariant Mass Spectrum | Exotics | Tetraquark
$m_{D^+ D^+}$ [MEV],Weight []
3848.912,-0.31141
3848.94323,-0.02761
3848.94562,1.38791
3848.97327,-0.4856
3849.00427,1.14006
3849.02167,-0.58085
3849.03812,0.15482
3849.04599,-0.17406
3849.06054,-0.5048
3849.1106,0.15942
3849.16735,-0.25278
3849.1807,0.04958
3849.20382,0.02463
3849.20764,0.07197
3849.21932,0.12669
3849.21956,-0.70625
3849.23625,0.15227
3849.24173,0.03638
3849.25437,0.15014
3849.25532,0.15846
3849.31254,0.15336
3849.35379,0.1508
3849.3619,-0.39013
3849.3998,0.06374
3849.40815,0.04989
3849.40886,-0.25405
3849.41077,-0.63766
3849.44606,-0.32041
3849.47872,1.52862
3849.48587,1.49592
3849.50185,0.03945
3849.51568,-0.15284
3849.51663,0.06951
3849.55931,0.80915
3849.57504,1.60285
3849.59269,0.23827
3849.5934,0.14985
3849.61057,0.13684
3849.61915,0.15926
3849.64252,0.15908
3849.64657,0.14944
3849.6573,-0.09641
3849.71809,-0.33162
3849.72382,-0.66765
3849.73002,0.15761
3849.74432,-0.18096
3849.77364,1.44736
3849.7901,0.09223
3849.80726,0.11233
3849.82252,1.60267
3849.82467,0.14904
3849.84231,0.84091
3849.84279,0.06738
3849.8671,0.12351
3849.86973,0.12021
3849.89858,1.4169
3849.90334,1.19069
3849.91217,1.39473
3849.95747,0.56381
3849.95818,-0.44923
3849.96057,1.58471
3849.97344,1.06353
3850.01969,-0.6971
3850.01993,1.40693
3850.02375,0.03413
3850.02494,0.13517
3850.04878,0.12358
3850.05689,0.01461
3850.0669,0.15327
3850.07334,0.15934
3850.10457,-0.36444
3850.11673,1.53974
3850.11721,-0.50189
3850.11816,0.11156
3850.13008,0.1393
3850.13676,0.08745
3850.13866,0.02955
3850.1513,0.05285
3850.16012,-0.33594
3850.21448,0.00354
3850.22092,-0.31817
3850.22521,1.10773
3850.22831,1.54277
3850.22902,0.15638
3850.26216,-0.2346
3850.26479,0.11467
3850.29888,0.22142
3850.30818,0.15252
3850.32034,-0.54731
3850.33846,1.54524
3850.35539,-0.12865
3850.38948,0.02196
3850.41261,1.39576
3850.41499,0.67199
3850.4436,-0.16523
3850.45528,0.15918
3850.46124,-0.05236
3850.50631,0.36345
3850.51012,-0.68765
3850.51584,-0.08647
3850.53348,0.05418
3850.59261,1.46785
3850.62552,0.15863
3850.62885,0.65233
3850.66986,-0.38751
3850.68274,0.0836
3850.70181,-0.51575
3850.71254,-0.01586
3850.71302,-0.26945
3850.7185,1.56218
3850.72374,-0.47782
3850.72946,0.05578
3850.75188,-0.59895
3850.75855,0.11252
3850.75879,-0.59033
3850.78454,1.17765
3850.80266,0.1968
3850.81983,-0.1699
3850.82316,1.12061
3850.82555,0.15899
3850.84868,-0.29989
3850.86393,0.15898
3850.86822,-0.52384
3850.88182,0.05126
3850.90065,-0.00186
3850.91853,0.15822
3850.92473,1.5704
3850.9326,0.86776
3850.945,0.15598
3850.95286,-0.26814
3850.96502,0.14911
3850.9779,-0.48057
3850.97909,0.14948
3850.98219,-0.62298
3850.98648,0.75116
3851.01843,1.36428
3851.02725,1.322
3851.03178,0.15064
3851.04322,1.437
3851.04322,-0.1395
3851.06349,0.13925
3851.07684,1.50722
3851.07732,0.09367
3851.09448,0.21976
3851.11666,0.24548
3851.14932,1.158
3851.17912,0.0921
3851.18413,0.1566
3851.19128,1.56929
3851.20463,0.02273
3851.22919,-0.79853
3851.2485,0.04518
3851.25017,-0.20699
3851.25732,0.08099
3851.26758,0.07453
3851.29571,-0.00586
3851.29786,1.3071
3851.30096,0.08253
3851.32933,0.06424
3851.3298,0.15747
3851.34172,0.10582
3851.35818,-0.19671
3851.36318,0.09489
3851.37606,-0.499
3851.39513,1.42614
3851.40538,0.14955
3851.4092,0.11652
3851.42684,0.15248
3851.44448,0.08448
3851.44734,-0.09696
3851.44949,0.80136
3851.45187,1.26962
3851.47381,-0.24495
3851.49503,0.72021
3851.49717,1.55726
3851.5079,-0.41909
3851.51291,-0.54057
3851.52984,0.15747
3851.55726,1.06959
3851.57967,1.16417
3851.61233,-0.12331
3851.61567,-0.3336
3851.6202,0.15931
3851.62401,0.13694
3851.6326,0.9016
3851.66502,0.14657
3851.70007,0.14608
3851.71127,-0.4139
3851.71485,1.21745
3851.71604,-0.02568
3851.72916,0.15877
3851.74465,-0.74173
3851.74608,-0.53203
3851.75157,0.05674
3851.76325,-0.66575
3851.78638,0.15825
3851.7909,0.13846
3851.7921,0.10189
3851.79567,-0.06248
3851.79734,0.10658
3851.825,1.3741
3851.82667,-0.63281
3851.83644,0.04306
3851.84407,0.15621
3851.86696,1.17997
3851.87745,-0.03207
3851.89605,-0.36438
3851.90201,0.05104
3851.91822,-0.42566
3851.92275,1.33774
3851.93849,-0.69882
3851.97759,1.26928
3851.98045,0.15761
3851.98092,0.15431
3851.98712,1.2257
3852.01168,-0.44405
3852.01669,0.15309
3852.0329,0.00922
3852.04005,0.1564
3852.04244,0.03541
3852.04339,-0.55137
3852.04458,1.1369
3852.04768,-0.17462
3852.07105,-0.69957
3852.09084,1.11469
3852.0999,-0.24388
3852.10156,-0.00497
3852.10347,-0.10142
3852.10538,1.54489
3852.12469,0.12336
3852.144,0.05709
3852.14496,0.06005
3852.16618,0.31009
3852.17261,0.15541
3852.20313,0.3321
3852.2048,0.10258
3852.20575,0.06783
3852.21362,1.13254
3852.21744,-0.09305
3852.22506,0.64462
3852.22816,0.96624
3852.23103,0.15279
3852.24485,-0.622
3852.25415,0.30052
3852.26774,0.68927
3852.26941,0.15517
3852.29588,-0.3874
3852.29635,0.15886
3852.30207,1.17652
3852.31543,0.12671
3852.3159,0.7361
3852.33688,0.09576
3852.37742,1.44618
3852.38886,-0.622
3852.40483,0.09935
3852.41318,1.34347
3852.41508,0.15879
3852.47564,-0.599
3852.49042,-0.08585
3852.5033,-0.69076
3852.52047,-0.53709
3852.52595,0.08604
3852.53048,1.53793
3852.54383,0.0913
3852.54598,0.25891
3852.55146,-0.56083
3852.55861,-0.29217
3852.57411,0.00165
3852.57649,1.52483
3852.57959,1.30514
3852.5877,-0.15381
3852.60439,0.66965
3852.61154,0.13301
3852.61345,-0.24929
3852.62012,-0.17873
3852.62942,0.78047
3852.65565,0.15622
3852.65756,-0.25584
3852.6659,1.59921
3852.67472,-0.40344
3852.67854,-0.53381
3852.6845,-0.59366
3852.69976,-0.06993
3852.74076,0.14042
3852.76437,0.12017
3852.79918,0.99736
3852.8161,1.36038
3852.81658,1.30284
3852.87595,-0.32671
3852.90122,0.62289
3852.9222,-0.59193
3852.96416,0.63878
3852.98944,-0.5654
3852.99396,-0.62125
3853.01828,-0.13109
3853.02997,-0.42559
3853.04666,-0.59615
3853.0519,0.05765
3853.08671,1.54927
3853.17302,0.15927
3853.2021,0.1679
3853.22452,0.25353
3853.22666,0.19559
3853.23787,-0.77708
3853.25217,1.5324
3853.27625,0.94002
3853.28198,-0.0868
3853.28531,0.05556
3853.30558,-0.42921
3853.34682,0.41214
3853.34849,-0.45106
3853.37043,-0.56786
3853.39642,-0.72479
3853.39785,0.56095
3853.43862,0.15921
3853.45626,-0.32486
3853.46556,1.24683
3853.48821,1.58694
3853.49202,-0.07169
3853.5502,-0.7882
3853.55973,-0.1069
3853.55973,-0.55506
3853.56641,-0.48641
3853.59025,0.68367
3853.59478,0.89848
3853.62387,0.00214
3853.66774,-0.45601
3853.67775,0.57374
3853.68204,0.16721
3853.683,-0.10448
3853.69968,0.81233
3853.7128,1.39064
3853.72591,-0.58388
3853.72996,0.15597
3853.74236,0.15667
3853.75404,0.12269
3853.76787,0.26838
3853.77574,0.07783
3853.77717,1.3239
3853.77788,0.78863
3853.79982,0.93027
3853.8065,1.45947
3853.83892,-0.05685
3853.84083,-0.68693
3853.85776,0.13892
3853.86419,0.13752
3853.8959,0.04977
3853.89972,1.32483
3853.91164,-0.29083
3853.91664,1.58413
3853.95408,-0.42685
3853.97244,0.11895
3853.98841,0.34208
3853.99008,-0.03434
3853.99437,0.85448
3854.00176,-0.23681
3854.01154,0.15531
3854.01916,-0.08242
3854.03109,0.08087
3854.04229,0.27197
3854.07042,-0.70001
3854.07305,-0.52092
3854.10023,0.0944
3854.10142,-0.31838
3854.11835,0.19177
3854.12979,0.15106
3854.16961,0.0
3854.19798,1.47106
3854.21777,0.09773
3854.2552,-0.53671
3854.28,-0.14607
3854.31457,0.99606
3854.31766,-0.59255
3854.32053,-0.59493
3854.32816,1.11098
3854.33507,0.53796
3854.37894,-0.58766
3854.39515,-0.70702
3854.4054,1.15536
3854.43997,0.15848
3854.45118,-0.20855
3854.45476,1.57845
3854.47454,1.33179
3854.48265,0.37265
3854.49529,1.13739
3854.51436,-0.2926
3854.58183,-0.66002
3854.58255,1.33514
3854.58255,0.80113
3854.59423,-0.27443
3854.59447,-0.65689
3854.61044,0.33304
3854.63882,-0.29008
3854.64382,0.15528
3854.67744,0.05052
3854.70295,0.1453
3854.71797,1.36483
3854.73633,0.15989
3854.73871,0.12533
3854.76613,-0.47195
3854.76756,-0.30344
3854.76828,0.15872
3854.76923,0.15943
3854.80332,0.1592
3854.81095,0.08248
3854.82049,0.9285
3854.8224,0.83972
3854.82693,-0.69283
3854.83575,0.15931
3854.86507,-0.58618
3854.86841,0.09817
3854.87342,0.14607
3854.88629,-0.00606
3854.89821,0.08731
3854.92206,-0.08472
3854.92468,1.34125
3854.92635,-0.59649
3854.92682,-0.01901
3854.93779,0.1173
3854.94232,0.14131
3854.99477,0.15254
3855.00288,0.01844
3855.01313,1.18526
3855.05319,1.5692
3855.08275,0.15142
3855.0837,-0.66203
3855.09324,1.44696
3855.09467,0.28892
3855.10135,-0.37383
3855.10182,-0.04848
3855.16095,0.04768
3855.17597,1.55894
3855.18384,0.15901
3855.18932,-0.39921
3855.20339,-0.11467
3855.21007,0.05618
3855.23391,-0.15
3855.26276,1.22577
3855.28421,1.55779
3855.34406,0.15234
3855.37314,1.46222
3855.38435,1.02385
3855.38435,0.01348
3855.38602,0.01605
3855.39794,0.15161
3855.43609,0.13492
3855.44062,-0.60766
3855.44252,-0.72206
3855.44968,-0.03155
3855.45134,0.10507
3855.46446,1.56979
3855.4647,0.65071
3855.50666,-0.06315
3855.51119,-0.36387
3855.52549,0.72956
3855.53455,-0.04408
3855.55434,0.10564
3855.58748,0.06959
3855.62897,-0.15028
3855.65567,-0.4175
3855.66759,-0.18156
3855.68404,0.12539
3855.68643,-0.25654
3855.69382,-0.60498
3855.70264,0.13066
3855.70645,-0.21872
3855.71718,0.155
3855.7334,0.12174
3855.73745,0.99588
3855.75676,0.14188
3855.76153,-0.46754
3855.76487,-0.14846
3855.83854,1.30112
3855.8886,1.18076
3855.89671,0.08371
3855.90291,0.12443
3855.90458,0.10198
3855.92174,-0.4778
3855.94821,0.1539
3855.95179,0.01514
3855.95488,-0.60268
3855.9587,1.16058
3855.98993,0.95966
3856.01497,-0.51331
3856.03404,-0.66095
3856.06241,0.87268
3856.06456,-0.56757
3856.0822,1.03003
3856.08411,-0.6788
3856.08458,1.54165
3856.09174,0.11105
3856.10914,0.06598
3856.11439,0.61275
3856.11796,-0.56612
3856.13775,0.15515
3856.148,0.13184
3856.15802,-0.64555
3856.16446,-0.74163
3856.17757,-0.04459
3856.18687,0.37116
3856.21023,1.56889
3856.21905,0.03992
3856.22311,0.15928
3856.24409,0.15858
3856.26888,-0.68776
3856.29392,-0.62645
3856.2994,0.07382
3856.32896,-0.44658
3856.38809,-0.06901
3856.4043,-0.33494
3856.4148,0.11202
3856.43172,-0.05562
3856.45246,0.15389
3856.46129,0.05198
3856.46939,-0.11359
3856.47154,0.15901
3856.47178,1.41904
3856.47917,0.15943
3856.49324,0.11673
3856.54044,1.45883
3856.55808,0.15501
3856.56357,0.15304
3856.56404,-0.0009
3856.56428,0.46527
3856.57477,0.16946
3856.58455,0.02082
3856.60124,-0.67742
3856.63009,-0.39168
3856.63629,0.33812
3856.64105,0.79454
3856.6463,0.13201
3856.64654,1.42946
3856.66704,0.26812
3856.7152,0.14458
3856.72355,1.60098
3856.73523,-0.04113
3856.74739,0.12868
3856.76718,-0.02369
3856.78148,0.15376
3856.79674,1.3603
3856.81891,-0.03813
3856.85563,0.14766
3856.88639,0.1545
3856.8995,1.11374
3856.90665,0.15906
3856.93622,-0.11035
3856.96006,1.09076
3856.96912,-0.57397
3856.9715,-0.41651
3857.00774,-0.16274
3857.05328,0.1135
3857.07593,0.15662
3857.07688,0.08941
3857.08594,0.45154
3857.10359,-0.48058
3857.11718,-0.10775
3857.11932,0.4489
3857.12552,-0.39955
3857.13244,0.0044
3857.13291,-0.58458
3857.19848,1.56025
3857.20277,0.05831
3857.21469,0.05425
3857.21922,-0.19938
3857.22256,1.53953
3857.22494,0.1489
3857.22637,1.4074
3857.22709,-0.13714
3857.22971,-0.43412
3857.24711,0.15932
3857.25498,0.1517
3857.29098,1.20999
3857.30362,-0.28178
3857.30863,0.01264
3857.33604,-0.2715
3857.3606,-0.00157
3857.38683,1.29853
3857.3873,1.54626
3857.39493,0.15649
3857.43666,1.56227
3857.46718,0.06835
3857.4717,0.52153
3857.49793,0.15286
3857.52583,1.50459
3857.59187,0.34611
3857.60689,-0.54382
3857.6262,0.73406
3857.64217,-0.68754
3857.64408,0.14447
3857.65529,0.09658
3857.65672,0.56025
3857.72657,1.16528
3857.77616,0.10955
3857.77712,-0.45222
3857.77807,1.35781
3857.79977,-0.00822
3857.80454,0.06812
3857.8136,0.12195
3857.81717,0.15749
3857.82242,-0.64125
3857.82671,-0.17492
3857.84078,0.14306
3857.8465,-0.2084
3857.84745,0.01353
3857.88608,-0.12064
3857.89228,-0.01846
3857.90181,0.15513
3857.90634,-0.15514
3857.91278,1.23035
3857.91349,-0.74858
3857.95021,-0.01152
3857.96094,0.15929
3858.0308,0.85172
3858.03556,0.1478
3858.04105,0.9619
3858.06441,0.08298
3858.07967,0.68736
3858.08396,0.14513
3858.08968,-0.18181
3858.09302,-0.47795
3858.10447,-0.13798
3858.12044,-0.40688
3858.12306,0.01943
3858.13284,-0.08743
3858.1841,0.07624
3858.19316,0.15781
3858.21938,-0.40478
3858.22177,-0.23768
3858.2325,0.05298
3858.24204,0.15797
3858.24323,1.53412
3858.24346,1.20821
3858.24418,-0.65236
3858.24919,-0.04899
3858.25562,-0.12156
3858.25562,-0.45019
3858.25992,1.42919
3858.26182,0.15722
3858.26182,-0.09006
3858.27637,0.1464
3858.29544,0.14564
3858.34217,0.1581
3858.41346,1.50264
3858.42013,0.12241
3858.42776,-0.02418
3858.42776,0.59893
3858.43182,-0.35366
3858.45256,-0.31572
3858.46257,1.32877
3858.46257,0.38418
3858.47282,-0.15229
3858.47974,-0.16561
3858.50239,-0.21207
3858.50501,0.14847
3858.52838,-0.62898
3858.53243,0.15324
3858.53338,0.15502
3858.53362,0.15545
3858.56605,0.11631
3858.57678,0.15208
3858.58822,1.06407
3858.59609,1.55228
3858.60372,1.45133
3858.61134,1.11965
3858.61397,-0.09507
3858.63376,0.03337
3858.63447,-0.68251
3858.65307,0.131
3858.66857,1.17777
3858.68931,-0.12728
3858.69908,0.85148
3858.70385,-0.27478
3858.71482,-0.14703
3858.71506,-0.0182
3858.72269,0.05512
3858.72364,0.60934
3858.73151,1.52172
3858.75702,0.15926
3858.76203,-0.3756
3858.77299,-0.19205
3858.77728,-0.23264
3858.78277,-0.7054
3858.79684,0.10438
3858.7985,-0.75188
3858.80732,0.60671
3858.82258,-0.15979
3858.82831,0.13595
3858.83355,-0.62026
3858.86407,0.49639
3858.89697,0.15362
3858.91724,0.15856
3858.92224,1.59472
3858.92487,1.57129
3858.9294,0.13098
3858.93416,-0.71103
3858.94132,0.15804
3858.96087,0.29196
3858.99568,-0.60297
3859.03883,0.5037
3859.05027,1.40136
3859.06816,0.15353
3859.097,0.60818
3859.14302,-0.27334
3859.16257,0.34834
3859.17378,0.13806
3859.21288,0.131
3859.21717,0.84787
3859.22575,0.15889
3859.24316,-0.12869
3859.26056,0.18485
3859.26127,-0.38335
3859.27153,-0.26737
3859.28297,-0.19389
3859.28988,-0.2167
3859.29918,0.13932
3859.303,-0.01595
3859.31587,0.10719
3859.3173,0.03102
3859.32112,1.32463
3859.3421,0.28578
3859.34997,0.15681
3859.35306,-0.28047
3859.35855,-0.29661
3859.39026,-0.46581
3859.40242,-0.06272
3859.40695,-0.56961
3859.42912,0.02538
3859.47394,-0.16009
3859.478,-0.21221
3859.49588,0.0953
3859.50088,0.14108
3859.51209,0.15351
3859.53712,-0.59728
3859.5562,0.01907
3859.56693,0.16063
3859.5717,0.11232
3859.60412,0.13455
3859.6108,0.15914
3859.66206,1.34569
3859.67779,0.15943
3859.68733,0.6422
3859.70712,1.48895
3859.72142,0.03525
3859.7467,-0.36539
3859.75266,-0.13169
3859.75933,0.02696
3859.77864,0.15939
3859.81703,-0.65392
3859.83038,0.13697
3859.83372,1.14949
3859.84039,1.45921
3859.84588,-0.55654
3859.84874,0.13236
3859.8597,-0.42417
3859.91502,-0.02014
3859.91955,-0.21191
3859.94554,0.1473
3859.95626,0.13998
3859.96079,-0.07234
3859.99703,0.08648
3860.00633,-0.1304
3860.04424,-0.4527
3860.05402,-0.66215
3860.0688,1.44819
3860.07166,0.10409
3860.0769,-0.14744
3860.08525,0.17024
3860.11457,0.15816
3860.12936,0.07802
3860.16631,0.44673
3860.18682,0.06037
3860.19898,1.05376
3860.21018,-0.42466
3860.25476,0.14364
3860.29601,0.05928
3860.33344,0.00418
3860.33964,-0.73844
3860.34346,-0.56155
3860.36062,0.15682
3860.36491,0.15676
3860.37087,-0.10816
3860.39734,0.77701
3860.39853,-0.2115
3860.47363,0.95474
3860.497,-0.63084
3860.50248,-0.72984
3860.51059,1.38949
3860.51083,-0.74163
3860.52298,1.28778
3860.56256,1.55387
3860.5814,-0.69029
3860.58998,0.04571
3860.62241,0.05733
3860.63123,0.22609
3860.65674,-0.49696
3860.6751,-0.57177
3860.67843,1.03247
3860.68392,0.75017
3860.70633,0.43708
3860.71515,0.06624
3860.71539,-0.58546
3860.74305,-0.04824
3860.79502,-0.60136
3860.79621,-0.4292
3860.80909,-0.58859
3860.82435,-0.53287
3860.82864,0.66323
3860.8315,1.5663
3860.83627,0.14471
3860.84366,0.8009
3860.85224,0.05057
3860.85343,-0.72673
3860.86631,-0.12192
3860.88133,0.0378
3860.88443,0.11268
3860.90779,0.14711
3860.92091,0.04837
3860.9271,0.87567
3860.96978,0.11312
3860.97384,-0.29128
3860.98838,0.52315
3861.0146,-0.09181
3861.02962,0.08873
3861.03892,1.08058
3861.07254,0.62915
3861.07516,-0.34099
3861.07778,0.01425
3861.10258,-0.02042
3861.11045,-0.0036
3861.12356,1.36166
3861.12642,0.67736
3861.15241,1.35965
3861.17125,-0.05045
3861.17125,1.31015
3861.20653,1.44855
3861.20796,-0.18183
3861.23586,0.15332
3861.24492,1.4031
3861.2597,-0.67642
3861.26137,-0.78324
3861.26351,-0.4542
3861.27377,0.15893
3861.28211,0.00341
3861.3131,1.20836
3861.36484,-0.27224
3861.37938,-0.48584
3861.38606,0.11865
3861.38654,0.15428
3861.40227,-0.25334
3861.41896,-0.55048
3861.43184,0.11113
3861.43613,0.15921
3861.4378,-0.07101
3861.45139,-0.06384
3861.47809,1.29364
3861.47833,-0.65224
3861.49263,0.15507
3861.50598,0.08757
3861.5241,-0.71832
3861.54699,1.56265
3861.54723,-0.01164
3861.57489,0.15561
3861.5768,0.1456
3861.58061,-0.48314
3861.58681,0.76054
3861.58943,-0.45683
3861.59372,0.13071
3861.61065,1.57897
3861.62019,-0.16576
3861.67574,1.38587
3861.68885,-0.51264
3861.70244,1.10653
3861.75251,-0.29017
3861.76324,0.13312
3861.81974,-0.65281
3861.85908,0.13866
3861.87696,1.30675
3861.88841,-0.67403
3861.89246,-0.17711
3861.89246,0.10399
3861.89628,0.10354
3861.89866,1.46973
3861.90176,0.075
3861.94205,0.15298
3861.95326,1.32758
3861.95684,-0.15204
3861.95755,0.15942
3861.96899,0.1486
3861.97543,1.32673
3861.9833,0.04667
3862.01739,1.09538
3862.02025,-0.69832
3862.02645,0.15772
3862.02908,-0.68106
3862.04004,-0.43238
3862.09059,-0.58457
3862.13756,0.0277
3862.17213,-0.51919
3862.1757,0.15939
3862.17737,0.11777
3862.185,0.14409
3862.2005,1.33466
3862.25915,-0.11411
3862.26273,-0.35413
3862.26344,0.11791
3862.2663,0.14521
3862.27822,-0.69271
3862.30326,0.15771
3862.35022,-0.16383
3862.36334,-0.5434
3862.38646,0.15892
3862.39457,-0.58942
3862.41627,-0.67041
3862.44226,-0.04627
3862.4506,0.12047
3862.45823,1.09253
3862.47897,0.12596
3862.50496,0.15486
3862.51497,0.15117
3862.5257,-0.08162
3862.53667,1.41345
3862.54835,-0.70884
3862.58125,0.20678
3862.58888,0.14889
3862.5896,0.15886
3862.62202,-0.61561
3862.64563,1.13782
3862.64944,0.56295
3862.65421,0.56356
3862.66971,0.27377
3862.67161,1.35732
3862.68473,-0.52526
3862.69569,-0.41884
3862.71572,0.14844
3862.76293,1.50449
3862.78748,1.58832
3862.78796,0.78561
3862.79535,0.15943
3862.84137,0.11562
3862.84161,-0.58777
3862.85877,0.44375
3862.8695,-0.26774
3862.87355,-0.10667
3862.88214,0.87079
3862.88261,-0.71611
3862.91981,-0.44299
3862.92028,0.15924
3862.92124,-0.39734
3862.93125,-0.03043
3862.93769,0.15833
3862.95605,-0.21759
3862.96534,-0.0557
3862.96988,1.27192
3862.97298,-0.15329
3862.98013,1.32588
3862.98251,0.10066
3862.98323,0.36298
3862.9961,0.28215
3863.01518,1.31836
3863.01851,-0.29674
3863.03711,0.08133
3863.04808,0.81014
3863.04998,-0.06179
3863.09266,0.08731
3863.09552,-0.22304
3863.12318,1.51599
3863.13987,-0.53297
3863.15846,0.13501
3863.168,0.0788
3863.19232,0.32564
3863.19494,-0.14808
3863.20972,0.09575
3863.21783,0.94371
3863.2195,1.52298
3863.28506,0.00046
3863.29579,1.38974
3863.31701,1.45379
3863.32583,-0.51377
3863.33752,-0.13864
3863.36994,0.11657
3863.38425,0.15793
3863.38687,1.49506
3863.40714,0.08491
3863.42978,0.10193
3863.43908,-0.20284
3863.47342,1.51683
3863.5118,0.29373
3863.51395,-0.26609
3863.53612,0.04198
3863.56592,-0.66657
3863.60312,-0.50849
3863.61551,0.01688
3863.61647,-0.55044
3863.62576,0.15897
3863.63769,-0.23342
3863.63912,0.0392
3863.6682,1.14889
3863.67965,0.13456
3863.68775,1.23769
3863.69777,0.15868
3863.70754,0.15838
3863.71541,0.02564
3863.74044,-0.57772
3863.74855,-0.664
3863.78694,-0.54739
3863.80839,-0.4405
3863.84511,0.05897
3863.84726,0.73655
3863.85202,-0.37706
3863.91425,-0.07681
3863.91616,0.08211
3863.92093,-0.038
3863.92808,-0.38471
3863.93189,0.06575
3863.93404,0.15556
3863.94548,1.01952
3863.94882,-0.32233
3863.97505,-0.50562
3863.98435,1.48255
3864.00628,0.14419
3864.02702,0.10085
3864.03012,0.15939
3864.03751,0.02525
3864.06541,1.48292
3864.06636,0.14665
3864.06827,0.12115
3864.08114,-0.03626
3864.1007,-0.13176
3864.11357,0.15316
3864.12525,-0.20472
3864.12811,-0.59641
3864.13574,0.13494
3864.14719,-0.3391
3864.14909,0.63376
3864.15005,0.15895
3864.1932,0.22032
3864.20178,0.02806
3864.20488,0.15803
3864.20965,0.50287
3864.24684,-0.58229
3864.3074,-0.09209
3864.32528,0.15816
3864.33768,0.15208
3864.35437,-0.54783
3864.35509,0.66728
3864.36224,1.43416
3864.36415,-0.01631
3864.39705,-0.69626
3864.41779,0.147
3864.41827,-0.04933
3864.4197,1.58055
3864.42137,-0.21757
3864.45594,-0.00453
3864.4681,0.15483
3864.49003,-0.09475
3864.49194,-0.49215
3864.49289,0.93733
3864.51745,0.216
3864.52126,1.5255
3864.53438,0.71985
3864.53486,-0.53357
3864.54749,1.55238
3864.58612,1.31766
3864.58778,0.89873
3864.60018,-0.65218
3864.6121,0.81458
3864.62474,1.5198
3864.63642,1.18298
3864.63904,-0.25776
3864.66098,-0.28981
3864.67266,-0.10965
3864.67457,0.07151
3864.69722,1.33648
3864.70151,-0.38106
3864.71438,0.03598
3864.79163,1.40659
3864.8057,0.15887
3864.81857,0.15872
3864.82024,0.14071
3864.85887,0.24645
3864.86459,1.1807
3864.86721,-0.5449
3864.92419,-0.01022
3864.92515,-0.58089
3864.93397,1.06202
3864.94279,-0.06399
3864.95829,0.0379
3864.96234,1.17114
3864.96735,1.33162
3864.97426,-0.58773
3864.98714,-0.42079
3864.99953,0.13503
3865.00144,0.11448
3865.02194,1.23475
3865.03243,0.03916
3865.03434,-0.02882
3865.04793,0.08052
3865.06271,-0.60757
3865.09013,-0.12015
3865.09299,-0.79966
3865.09943,1.36278
3865.10134,-0.57546
3865.10849,0.05084
3865.11445,0.06361
3865.11684,-0.38762
3865.11684,0.11269
3865.12351,0.04109
3865.13615,0.07837
3865.13901,-0.15051
3865.1526,0.11506
3865.15784,0.10296
3865.18049,0.94985
3865.1948,1.56669
3865.20433,-0.0526
3865.20457,0.15439
3865.25488,0.08309
3865.25798,-0.68884
3865.29374,-0.30753
3865.30066,-0.39914
3865.31854,-0.47601
3865.32307,0.9792
3865.32688,0.13655
3865.34357,0.15328
3865.35716,0.89624
3865.37314,1.0487
3865.40246,0.15797
3865.40389,-0.2496
3865.42344,1.56578
3865.43369,-0.22365
3865.45205,1.5783
3865.48901,0.09319
3865.49592,-0.04586
3865.4995,0.0956
3865.51905,0.11191
3865.52715,1.18545
3865.54241,0.65337
3865.55624,0.07959
3865.56816,-0.50498
3865.57746,0.15924
3865.57841,-0.09507
3865.59105,0.13248
3865.59892,-0.34788
3865.62014,1.48757
3865.63325,-0.02064
3865.64708,-0.65386
3865.65399,0.04884
